Date,AGG,EEM,EFA,GLD,IWM,MDY,PCRIX,SPY,TLT,VFISX,VNQ,VWEHX
2005-01-20,52.21615982055664,13.91746997833252,27.981945037841797,42.25,45.93478012084961,89.79322052001953,9.443849563598633,79.48951721191406,45.482173919677734,6.289353370666504,21.62401008605957,1.7003289461135864
2005-01-21,52.24147033691406,14.107022285461426,28.09295082092285,42.7400016784668,45.82923126220703,89.28496551513672,9.52006721496582,79.00241088867188,45.53213882446289,6.2953691482543945,21.644193649291992,1.697667121887207
2005-01-24,52.25164794921875,14.085152626037598,28.142086029052734,42.77000045776367,45.47860336303711,88.86911010742188,9.589920997619629,78.84680938720703,45.72727584838867,6.2953691482543945,21.470727920532227,1.697667121887207
2005-01-25,52.160362243652344,14.212738037109375,28.15118408203125,42.2400016784668,45.5954704284668,89.13864135742188,9.564521789550781,79.0700454711914,45.2969970703125,6.289353370666504,21.067291259765625,1.697667121887207
2005-01-26,52.1349983215332,14.420511245727539,28.491474151611328,42.689998626708984,46.202476501464844,89.79322052001953,9.564521789550781,79.30685424804688,45.382057189941406,6.289353370666504,21.002735137939453,1.697667121887207
2005-01-27,52.06404113769531,14.434366226196289,28.533323287963867,42.619998931884766,46.33443069458008,90.12435150146484,9.48830795288086,79.44214630126953,45.2969970703125,6.283331871032715,20.85346031188965,1.697667121887207
2005-01-28,52.24147033691406,14.447484016418457,28.469635009765625,42.689998626708984,46.296714782714844,89.91641998291016,9.443849563598633,79.44214630126953,45.75233840942383,6.289353370666504,20.885751724243164,1.7003289461135864
2005-01-31,52.17557907104492,14.637761116027832,28.60612678527832,42.220001220703125,46.839599609375,90.9483642578125,9.50735855102539,79.93602752685547,45.88236999511719,6.304434776306152,20.861530303955078,1.710771083831787
2005-02-01,52.230995178222656,14.76315689086914,28.78445816040039,42.099998474121094,47.103519439697266,91.76470947265625,9.418450355529785,80.44339752197266,45.809566497802734,6.304434776306152,21.01483726501465,1.710771083831787
2005-02-02,52.27171325683594,14.809818267822266,28.82448959350586,42.15999984741211,47.46167755126953,92.18821716308594,9.335886001586914,80.68692016601562,45.91499710083008,6.298398494720459,21.248825073242188,1.7134475708007812
2005-02-03,52.205570220947266,14.794514656066895,28.667985916137695,41.68000030517578,47.2015380859375,91.98799896240234,9.253321647644043,80.47721099853516,45.889915466308594,6.298398494720459,21.313379287719727,1.71612548828125
2005-02-04,52.424293518066406,15.025616645812988,28.815391540527344,41.470001220703125,47.797210693359375,93.14312744140625,9.297779083251953,81.33636474609375,46.527687072753906,6.304434776306152,21.603849411010742,1.718801736831665
2005-02-07,52.434452056884766,15.073009490966797,28.63341522216797,41.27000045776367,47.7859001159668,93.18167877197266,9.278729438781738,81.22813415527344,46.874202728271484,6.304434776306152,21.53122901916504,1.718801736831665
2005-02-08,52.4649772644043,15.102165222167969,28.63341522216797,41.2599983215332,47.90277862548828,93.36646270751953,9.354935646057129,81.32281494140625,47.1403694152832,6.304434776306152,21.583681106567383,1.7214796543121338
2005-02-09,52.60737609863281,15.053322792053223,28.560623168945312,41.310001373291016,46.88107681274414,92.14199829101562,9.424799919128418,80.7139663696289,47.26590347290039,6.3104658126831055,21.720844268798828,1.7214796543121338
2005-02-10,52.337833404541016,15.126228332519531,28.85723304748535,41.75,46.964012145996094,92.3884048461914,9.539114952087402,81.00491333007812,46.62812423706055,6.304434776306152,21.88625144958496,1.7214796543121338
2005-02-11,52.409027099609375,15.273497581481934,29.057411193847656,42.08000183105469,47.72935104370117,93.46659088134766,9.558168411254883,81.70169830322266,46.59798812866211,6.298398494720459,21.9507999420166,1.7214796543121338
2005-02-14,52.41918182373047,15.382851600646973,29.283056259155273,42.54999923706055,47.6878662109375,93.46659088134766,9.640730857849121,81.64080810546875,46.7436408996582,6.298398494720459,21.9548397064209,1.7241569757461548
2005-02-15,52.317466735839844,15.419305801391602,29.479578018188477,42.58000183105469,47.72935104370117,93.7207260131836,9.634376525878906,81.94522857666016,46.50761032104492,6.298398494720459,22.051668167114258,1.7241569757461548
2005-02-16,52.256412506103516,15.371919631958008,29.219371795654297,42.52000045776367,47.87261962890625,93.88243865966797,9.608978271484375,81.99932098388672,46.33182907104492,6.29237174987793,22.180753707885742,1.7241569757461548
2005-02-17,52.230995178222656,15.346396446228027,29.279415130615234,42.72999954223633,47.45036697387695,93.35106658935547,9.615325927734375,81.33636474609375,46.04058074951172,6.29237174987793,22.164627075195312,1.7241569757461548
2005-02-18,52.24628448486328,15.535224914550781,29.424985885620117,42.75,47.33348083496094,93.21246337890625,9.65343189239502,81.44462585449219,45.628761291503906,6.286334991455078,21.97097396850586,1.7241569757461548
2005-02-22,52.09880065917969,15.478357315063477,29.355852127075195,43.56999969482422,46.409820556640625,91.68762969970703,9.926526069641113,80.23365783691406,45.427894592285156,6.280297756195068,21.34161376953125,1.7214796543121338
2005-02-23,52.12422180175781,15.549810409545898,29.370405197143555,43.41999816894531,46.68503189086914,92.31143951416016,10.009085655212402,80.80867767333984,45.57857131958008,6.280297756195068,21.260936737060547,1.7214796543121338
2005-02-24,52.0733528137207,15.791120529174805,29.4158992767334,43.33000183105469,47.12237548828125,93.33566284179688,9.945570945739746,81.34312438964844,45.478092193603516,6.280297756195068,21.27707290649414,1.7214796543121338
2005-02-25,52.119140625,16.082006454467773,29.75800132751465,43.5,47.90653610229492,94.49080657958984,10.059897422790527,82.14816284179688,45.699092864990234,6.280297756195068,21.583681106567383,1.7241569757461548
2005-02-28,51.98180389404297,16.05503273010254,29.688852310180664,43.529998779296875,47.608707427978516,94.259765625,10.136102676391602,81.60698699951172,45.206932067871094,6.281512260437012,21.523164749145508,1.7306166887283325
